files_modified,files_renamed,files_deleted,cpu_usage,memory_usage,entropy_mean,entropy_max,extension_changes,write_frequency,read_write_ratio,suspicious_processes,network_out_bytes,network_connections,registry_modifications,shadow_copy_deleted,process_injection,honeypot_touched,unique_extensions,label,family
104,139,7,64.30252089316711,61.00755457492485,7.314204379236645,7.643465902977603,18,22.632162433683312,0.48528611574390246,7,483281.0443349556,3,35,0,1,1,7,1,Ryuk
6,2,1,14.591931765791198,14.896918269142798,3.000214291881466,2.9674673605210082,0,3.2184942227817257,4.036351263166031,1,1565.8060290689514,4,0,0,0,0,2,0,Benign
140,197,0,95.39563991420584,61.73998864523842,7.954686101772857,7.9672638535187374,30,42.927067078526434,0.4764834502236449,6,305852.8625953811,16,46,1,0,0,10,1,LockBit
3,1,3,32.05817880381009,11.659381511250075,3.834788867976105,4.500234906130917,0,1.3809797246296536,2.323212819800161,0,3768.9284932479113,4,3,0,0,0,4,0,Benign
20,18,7,36.96644840744106,86.35803830457205,7.353542995319608,6.803416260444177,23,12.058477084678584,0.09371157814606945,6,83099.73856594793,14,38,1,1,0,3,1,SlowBurn
113,257,10,88.28985452650382,66.38780472949378,7.807481037808439,7.930213959857634,38,58.445364844494506,0.4419564191088989,6,172172.0744959155,9,50,1,0,0,7,1,LockBit
2,0,0,12.217712355098078,17.408886516473686,2.119181623446953,5.285778283287782,1,1.6863360231625446,4.437196819583532,1,364.53694861269423,2,3,0,0,0,3,0,Benign
23,78,4,52.08203376638089,74.45544627452298,7.2914420655475265,7.265627911795101,63,35.381819818221516,0.04780882928810266,2,20478.486767381066,19,49,1,0,0,6,1,Polymorphic
8,0,1,9.06333753998683,57.08474157508297,1.447442837761436,3.2853018395087137,0,2.967685817885437,2.688426805961918,0,3944.23449565808,4,0,0,0,0,4,0,Benign
43,58,0,60.75284526434295,81.58834935227276,7.581077733256849,7.356380007143814,56,40.73195530703004,0.1206312502891682,7,217059.8949811781,24,49,0,1,1,15,1,Polymorphic
8,0,2,41.204721455926204,46.06341467427086,3.773538225437806,4.687360770429979,0,1.4568365850157607,0.5656407091647243,1,2851.6972851587334,2,3,0,0,0,4,0,Benign
4,2,1,43.883342673798744,28.444231118700284,1.9379509354084794,2.898229611586572,1,3.063236645959827,4.493940232286727,1,405.2365598135038,5,0,0,0,0,1,0,Benign
0,1,1,22.17414008839814,47.287566499213845,2.8544303427754216,3.043473954560056,0,3.192245461219561,4.5921303260723105,0,3161.275454427855,5,0,0,0,0,3,0,Benign
6,0,1,15.710627784273042,54.99240030035507,1.2379616474146014,1.3915296417522716,1,2.639787966084966,1.790627384211164,1,402.6271567071826,5,1,0,0,0,3,0,Benign
10,6,11,89.92790923677754,40.589637859285254,5.705511367486459,7.360222257795545,7,42.85218876603416,0.26970511654546736,3,364496.93375241867,6,37,1,1,1,13,1,Fileless
8,1,2,44.50076478151411,22.1747629592591,2.492673662749381,5.438461188906081,1,2.754848242704496,0.5502068527505961,0,1344.601382317706,5,1,0,0,0,5,0,Benign
125,67,14,97.21278551246604,84.30681107943792,7.842887100159497,7.618485440658947,66,35.10430775905547,0.11527162064527602,8,116968.81032115506,8,10,1,1,1,15,1,WannaCry
130,276,8,89.06501912310144,77.11168063570796,7.957378396459197,7.991788083741715,20,55.231686955431655,0.01614863006520063,5,326131.1380239588,14,49,1,0,1,12,1,LockBit
13,19,4,51.63009987446222,53.75956017410445,7.121632977210952,7.021639288930089,32,10.270971777286144,0.31459933511999844,3,490440.3715666176,15,31,1,0,1,11,1,SlowBurn
8,5,1,84.53311235878027,43.56044497012395,6.225147293429757,6.954394489616235,53,41.87493377336339,0.3512808881875211,3,7108.128894060085,19,39,1,1,1,15,1,Fileless
10,13,1,56.34034264808425,65.29352970361671,6.97053511530195,7.40762653097937,36,55.42784444061778,0.3711140019831185,3,166710.62725886164,21,34,1,0,0,4,1,SlowBurn
0,1,0,33.566600177888446,24.211292531877124,2.5321092622152834,2.2893007865486634,0,1.0895638117952173,4.245141248220033,1,188.39872554321346,2,2,0,0,0,2,0,Benign
1,0,3,19.58733267965975,38.290431709308706,0.7321185083771229,1.8965234970550906,0,3.1300280707436117,2.743896879003318,1,64.48831201954108,5,1,0,0,0,4,0,Benign
4,2,0,17.625876615581443,32.61870885116503,4.461498091868848,5.179806891443144,1,3.159169953543895,4.992056256024865,1,3592.780253687887,1,3,0,0,0,4,0,Benign
29,43,0,57.7833045005801,65.39241537394878,7.587660470984404,7.372280003630394,68,49.98779056996619,0.3530512067461698,6,163498.11272012265,17,22,1,0,1,12,1,Polymorphic
77,57,0,57.75943178004515,92.24034859679163,7.322249566982496,7.434748879657489,37,56.55229519384747,0.47029546855752474,5,416004.9145127268,21,32,1,1,1,12,1,Polymorphic
3,2,1,18.35037015577578,10.53037116851597,3.5421359520387803,4.3071169697180505,1,1.5479792392343126,3.8849541213709027,0,175.67668531138892,1,0,0,0,0,3,0,Benign
79,101,18,89.00381946501317,93.79427591611835,7.572929668522033,7.364337107106289,35,10.931314269086753,0.03152578908062729,8,335089.79434783326,15,40,0,0,1,7,1,Ryuk
4,0,2,72.21160498767767,63.342935877582605,5.980426416855259,6.378952515022265,49,28.629076056779137,0.19334405119501266,8,49900.73822347744,2,19,1,1,1,6,1,Fileless
32,28,19,41.9875711675517,86.80040550292793,7.326820268438773,7.52877184968601,75,16.744961502969986,0.46658087293570927,3,371809.3168515565,0,15,1,1,1,12,1,Polymorphic
10,9,4,72.60699508471504,46.652975986575136,6.09446784114113,7.315436524212802,41,41.91413569617915,0.07789030975151338,5,237078.2226962765,30,17,1,1,1,13,1,Fileless
6,1,1,40.09471782792254,40.46487196457072,2.793303055556254,3.19081858796563,1,2.758273265813275,3.501535506144871,0,203.3905622227383,3,3,0,0,0,4,0,Benign
1,2,1,16.084532650355193,34.2184075671329,3.5718699860316,2.0479848009848887,1,1.9748027873840828,4.682712061579185,1,481.6718456763519,0,1,0,0,0,5,0,Benign
7,0,2,16.355208766765593,31.667101518416153,2.5984844064774992,4.423788335820116,0,3.477124473460699,4.341107048300794,1,2935.5124710726527,2,3,0,0,0,1,0,Benign
2,2,0,2.249562060246467,42.38297928201474,4.4718600072772885,1.1571112657144784,1,2.9753689819343876,2.0177879602261535,0,4243.42348677213,1,3,0,0,0,2,0,Benign
51,34,15,67.82830337308448,47.5264309404484,7.673171752127705,7.614738180573082,69,20.030044778814073,0.2676231286583969,8,378605.3521324627,22,15,0,0,1,9,1,Cerber
8,0,0,38.54895798571261,38.0321462572993,1.3999947080702846,2.330421677458186,1,0.06782008596291478,2.0372620308887632,1,97.0318645145496,2,1,0,0,0,2,0,Benign
0,0,2,17.246416307994487,34.67887193360911,2.4102026215886845,3.537958525487259,0,2.671877468697723,1.4932314843790486,1,4237.8901560867735,4,1,0,0,0,2,0,Benign
170,70,18,79.30816496271035,88.00017088168073,7.541825085909438,7.862774865173755,48,42.65355460563259,0.0930721537894864,8,90293.75417169636,4,45,1,1,0,11,1,WannaCry
104,268,3,93.50422845632387,87.25321871412697,7.90291586688884,7.961114359203346,8,31.35869048603482,0.045999870837852376,7,194331.81853972288,12,5,0,1,1,11,1,LockBit
5,1,2,3.0668011918303293,44.46420408754824,1.1901268027484346,1.8121451324091549,1,3.3293821081345207,4.626959079820264,0,41.141752734809025,4,2,0,0,0,2,0,Benign
258,298,12,96.70715171933676,53.537396499879875,7.823517248583921,7.967243861332827,38,59.54150888887177,0.40648262032193366,5,443191.1029313483,3,5,1,1,1,7,1,LockBit
0,0,1,30.147146408232793,41.49049928530589,2.038182050570153,4.944749367465497,0,3.3032073686210524,2.5118164306940676,1,4605.121619914217,1,2,0,0,0,3,0,Benign
7,0,0,11.204255617779669,42.80685220410099,2.145363161660087,3.1139875442741105,0,1.445052623179063,3.192755853893008,1,1348.8066663961467,5,2,0,0,0,3,0,Benign
0,0,3,44.92703569656021,46.323277689676566,3.0297423317611614,2.009457634222877,0,0.711888193515374,4.198309971431059,0,2235.834570046263,2,0,0,0,0,4,0,Benign
0,2,1,9.952649500104476,27.686912638995167,1.8905112057559772,4.471542339120457,0,0.05594544749259889,3.53291772391195,0,643.5865306542498,3,3,0,0,0,3,0,Benign
117,212,14,97.85961976243364,74.50425781423786,7.935693679913772,7.9469788815106845,75,33.97735466780864,0.35594677781610684,3,138554.38547123523,19,25,0,1,1,3,1,LockBit
8,6,20,78.7780164372906,81.23768336811287,6.5017169362652005,7.638978431715385,7,39.367625275524844,0.1170279601255795,3,300708.20059757493,17,21,1,0,1,2,1,Fileless
75,139,20,62.00106443727971,72.20069763363381,7.479885073999986,7.378476886531103,71,47.775360906223185,0.3953434944753675,5,300505.13045923616,14,14,1,0,0,8,1,Ryuk
194,75,18,83.45466798605436,41.984857195513946,7.820877311401737,7.923117699243307,16,57.08923650234873,0.06586617099117764,8,134412.33716431842,10,42,1,1,1,13,1,WannaCry
4,0,0,24.874784583349424,44.37724527641654,1.0575646949214028,4.521531206317031,1,2.9820405487516792,2.452880155972103,0,1463.1442900642066,4,2,0,0,0,2,0,Benign
4,0,1,19.55547127883631,31.446185387007972,1.354073961773457,2.6427307121186727,0,0.608809790113837,3.4633159342626643,1,2897.4314965277163,2,3,0,0,0,2,0,Benign
56,68,13,73.39447665521267,43.38644557815304,7.629419273597064,7.1199193175178905,42,36.122288779303815,0.42032779976121953,2,204853.8684641483,19,21,0,1,1,15,1,Polymorphic
149,126,13,85.11459589499998,53.3918915061237,7.4366981007503785,7.591963095991198,36,16.60067460795996,0.46839243727352986,6,123719.91376494228,7,5,0,1,1,13,1,Ryuk
48,14,5,55.72456623528727,59.56623214314987,7.633524358417119,7.562333761025988,24,38.37260404537395,0.06635783430959023,4,321200.744447854,6,45,1,0,1,2,1,Polymorphic
7,1,0,26.700424769135214,15.479893516756352,3.327872719650623,2.3781595438265697,1,2.516678924940125,1.333876082044148,1,3357.1548037909897,0,2,0,0,0,1,0,Benign
5,1,3,29.252902040435096,42.72882570870693,2.204020317665377,5.008168123236645,0,0.26899250279847564,4.5352568381618115,1,3155.918308583457,3,2,0,0,0,3,0,Benign
6,0,0,13.6645492187766,14.55331779937363,0.9696162494543996,5.487937872227857,1,0.3480469032293705,2.1386867203151043,1,3824.7919744944093,1,1,0,0,0,1,0,Benign
0,1,1,21.618321894293427,41.50469247277058,3.7455748493776437,2.7631034691609777,1,1.252970904735644,3.8972388632645467,1,1585.3384865923608,0,0,0,0,0,4,0,Benign
1,0,1,36.20995074115604,32.48308315564613,0.7553655159564028,4.328248993303456,1,0.5976711076450831,3.485680542990326,1,2384.395278038232,4,0,0,0,0,1,0,Benign
78,90,6,85.31605719808452,90.69035873305691,7.6893642704115,7.46823563335132,48,33.294300845421795,0.2334659040650456,8,269978.22299697687,2,33,1,1,1,8,1,Cerber
185,40,15,83.37659149966842,55.67663884445996,7.951370888404746,7.929441367539322,78,54.46452282322615,0.19969316814207896,5,296366.9213172105,13,43,0,0,1,3,1,WannaCry
4,1,2,26.319265999422036,25.747015284062478,4.0436095107302545,1.1030763996873274,0,3.6895058189797583,0.5606040758965232,0,1582.4887372221658,2,0,0,0,0,1,0,Benign
5,2,3,25.503553330381518,28.45148781912989,3.400557610383333,1.8210955365636918,0,2.6298343275587075,1.1816364569757187,0,3733.5778710212285,5,0,0,0,0,5,0,Benign
65,100,20,64.04341696927386,82.53785234891265,7.801398888441461,7.964877195617945,72,37.88605109374839,0.35025361532800625,8,95110.67488345501,6,48,1,1,1,2,1,Ryuk
0,1,1,21.901718259548733,28.99525943091131,0.6609634336735213,1.3040674126839806,0,0.40055147617187403,2.125896870105841,0,3029.176984572337,5,1,0,0,0,1,0,Benign
2,1,0,39.67674457567435,56.606503665058185,0.5428912115775404,4.985772437066304,1,0.0749646346221291,2.3644689387211093,0,3147.775709700192,3,1,0,0,0,5,0,Benign
0,0,3,33.249844304860744,28.6808886155154,2.7974202812155116,1.5817178256394544,1,1.086106070324396,3.4091310385487343,1,1845.4302465465994,5,1,0,0,0,5,0,Benign
5,1,2,2.672834671508837,40.917015863997065,0.9528587064395815,4.097125742825541,1,0.28858229426542303,0.7795903333904899,0,4473.879279951511,5,3,0,0,0,4,0,Benign
189,145,2,90.25505853518027,73.8039116032432,7.748875079305726,7.620007480334668,11,17.54455558175729,0.4124503729198037,4,429185.12842601206,14,28,0,1,1,3,1,WannaCry
7,1,0,15.26210681963324,50.50633175059796,4.102311722252658,2.90414584605915,0,2.418946039386962,4.184790948040788,1,2579.44891330186,3,3,0,0,0,1,0,Benign
1,0,2,13.461655179534338,12.768956707397896,2.569337993917981,2.9101442583202726,0,3.450960174631364,0.5113822855764407,1,3744.478227558042,4,0,0,0,0,2,0,Benign
2,1,2,8.411114182871659,40.770283871388536,1.294160811311576,3.2096512894006066,0,3.177882586944023,4.642179927675285,0,2540.807349423007,1,2,0,0,0,4,0,Benign
29,61,9,44.5726241804486,55.60742289496123,7.741209315632553,7.177824796958319,76,45.2585284268738,0.06820993272418004,5,444825.7198320784,9,6,1,0,1,9,1,Polymorphic
2,2,1,8.230642350215879,10.801820001532288,4.492285014368949,5.085379392280741,0,0.4254297224374608,0.7175430789712567,0,3552.910017561702,0,2,0,0,0,5,0,Benign
0,0,0,6.571150316456911,27.64030046329529,4.105270660654337,1.548884954361678,1,1.5634067225300385,3.1751701197171807,1,1790.6343688797772,2,0,0,0,0,4,0,Benign
8,1,0,20.14622578636609,21.82419929613771,3.2895340963505872,4.1586305205937,1,3.4310548116898323,3.8203011969655436,1,812.6741632387541,4,2,0,0,0,2,0,Benign
1,0,0,6.242267199510789,54.53392978027354,1.5245243638484611,4.469333610184197,1,1.2004431905009314,1.6493289815031087,1,1739.3132475902955,2,0,0,0,0,5,0,Benign
62,27,7,78.15287980177749,71.38719380909816,7.350429421748523,7.996846087914175,73,18.583599960109833,0.4002419326730485,7,383491.8205755708,10,46,0,0,1,8,1,Ryuk
33,18,3,72.6052904893908,54.82766474306696,7.362722167887912,7.279636624519904,80,43.72741726552743,0.3725112214937078,7,11056.266441596796,26,10,1,1,1,3,1,Polymorphic
1,1,3,8.36205376728074,41.63575621504958,2.481840532689441,5.3278132163799885,1,2.010112249243351,1.7978287246223053,0,3338.3824631074344,4,3,0,0,0,2,0,Benign
49,55,2,65.83165978190569,91.37225410571125,7.110673867497817,7.610401537430452,61,24.811013968277297,0.19567172326597906,7,343026.5666622226,15,21,0,1,1,12,1,Cerber
20,17,19,54.557705969623946,40.90892140923956,6.693448938992493,6.936001211833225,5,31.358719647346327,0.43069425556886454,4,247199.10893495855,15,15,1,1,1,12,1,SlowBurn
10,1,12,73.01286530267551,56.0061351488804,5.597449011273506,6.247088177017361,38,45.981565518040235,0.2927839800109573,6,398476.073440043,14,15,1,1,1,4,1,Fileless
2,0,1,34.82224731874558,14.269884606754054,1.6173240741213624,2.8648308505173947,1,2.5479113642895577,2.4700040560641057,1,1447.0182050762792,5,1,0,0,0,3,0,Benign
84,134,8,96.65198926408834,77.50371207079957,7.868581286789456,7.709757427313315,21,38.39942397755798,0.4420119069453096,3,329368.0170494075,13,6,1,1,1,6,1,WannaCry
133,184,2,77.82589356514973,78.85149694447952,7.944021385870368,7.682065467464904,73,56.724988950575856,0.332723438896571,4,64996.982801347505,29,31,1,1,1,13,1,WannaCry
4,0,3,2.7251034135304897,31.899301078098297,0.7837242734840371,3.5246742635038273,0,0.7139907198976752,0.8123022351156006,0,1663.5827172007955,4,1,0,0,0,5,0,Benign
7,14,6,45.734661910399126,87.12707062855024,7.0309688523321965,7.143763778078089,28,16.162116385475798,0.1811403772398661,2,197250.15449860322,6,18,1,1,1,4,1,SlowBurn
3,1,1,10.257805723037176,11.569981490637057,0.9203423806897715,3.169345704561455,0,3.439333923384963,3.860068485432809,1,971.7059566897274,4,3,0,0,0,5,0,Benign
5,0,3,17.269074953617164,35.803091118048854,1.8475141805554887,3.6191391390038565,0,3.892980532692351,1.64508568604561,1,3551.8756698966586,3,1,0,0,0,5,0,Benign
60,41,15,67.59125696693842,84.11100992828246,7.58319573077989,7.787705174170254,34,39.101913490406375,0.04067887996388102,4,156795.33157730984,15,30,1,1,1,10,1,Cerber
0,0,1,22.242689531711196,16.208009327390542,1.6119897360797517,2.0678456624211337,0,1.5387762921862738,3.447834948505349,0,3671.6793903621024,4,3,0,0,0,5,0,Benign
229,141,1,99.79282621630915,76.37373467610254,7.809948172731859,7.951594339538137,30,15.67528294747579,0.22701864538510125,5,475026.49661161023,15,16,1,1,1,7,1,LockBit
4,1,3,2.7279621542980075,27.941430345719176,2.401825384648096,2.696984147521487,0,0.7126133249845168,1.2282287151722728,0,1028.13463430095,1,1,0,0,0,1,0,Benign
6,17,12,36.31131326721277,86.30544314273281,6.784848437400224,7.642129368725947,23,47.14102533584019,0.2747491582703223,6,199985.45030583764,2,27,1,1,1,1,1,SlowBurn
5,2,0,2.7384385984818906,30.120924712849103,1.2367541020934856,2.179319169259667,1,0.3101330328948273,2.419849753039903,0,2062.820275058844,5,1,0,0,0,3,0,Benign
10,8,18,46.21527174496035,60.57212363351773,7.402768861742074,7.69949768708163,42,11.526934111288636,0.22451103633060462,2,35628.81986819233,3,32,0,0,1,4,1,SlowBurn
4,2,2,32.40618639960838,10.86469878835413,1.52793464994993,4.5881891864658115,0,1.514326178048377,1.1929574584145097,0,386.83207050765833,0,0,0,0,0,4,0,Benign
33,89,12,85.55760293651343,54.91152842365664,7.538871611399078,7.956315448226758,68,19.316813566187733,0.12822061013635086,2,435174.2320060688,9,42,1,0,1,6,1,Cerber
1,0,3,33.82154563431961,53.62832591789817,2.901418742036327,1.637116083608744,0,3.3060065503796867,0.9543972671780215,1,2261.5905272527525,2,1,0,0,0,1,0,Benign
5,4,1,50.3979440454314,93.07688850871045,6.456357032078942,6.698573442877959,72,13.453017737628405,0.3561025861605148,3,234660.00053857118,21,5,1,0,1,1,1,Fileless
139,142,2,68.39987945795075,65.895732180171,7.734454799467572,7.317128642026147,27,40.442636838916115,0.3764623819421952,2,296756.0624710406,24,36,0,1,1,5,1,Ryuk
8,1,1,27.049814992805743,49.878277626726096,4.407445875186255,1.9833670033964341,1,3.0492397094664145,3.308664302914245,1,89.0892223514772,4,2,0,0,0,4,0,Benign
90,53,5,78.92535688718442,82.5984485701385,7.9716315442360814,7.9720404876301405,72,12.49155155778623,0.4666468008267055,7,88476.80301644251,19,34,0,1,1,13,1,WannaCry
2,2,2,3.240890273453355,34.84386958433978,3.766268838956951,1.5742413224402128,1,3.0796281320466505,1.937062165871558,0,4446.096877139618,5,2,0,0,0,5,0,Benign
0,2,0,23.243843278236533,13.426299379849407,4.200346529944563,2.2087523795970743,1,2.238352564213557,2.2719176208078173,0,4661.768971624936,5,2,0,0,0,1,0,Benign
7,2,2,42.746907569132055,23.443742467075744,1.220548108528825,3.9617864178120565,1,1.9533976363227685,1.2585135322413685,0,885.7533290068503,2,3,0,0,0,3,0,Benign
92,171,5,84.00266043468166,88.5316081011459,7.831812352959149,7.9516100155747536,29,15.644192171957629,0.3474454561462531,6,191005.58541926843,21,45,1,1,1,6,1,WannaCry
131,133,0,95.86634886549652,87.77727626330555,7.668773815938776,7.932499784954036,11,39.49937113314667,0.07128706310297568,3,292609.25988035783,25,7,1,0,1,8,1,WannaCry
2,0,1,3.069662926628034,46.82786014849223,1.9395120493353373,5.394927500463105,1,3.9602218310993393,3.6081234678130985,0,565.0809202862984,5,2,0,0,0,2,0,Benign
3,2,2,29.071397992257182,34.862715797423576,3.426640077024088,4.392925346013248,1,0.7098889530438015,3.7626332797214364,0,2986.313640560754,5,3,0,0,0,1,0,Benign
6,9,3,75.44496347188287,83.49433394953647,5.7508820712215,7.710413326345426,55,14.298799719705803,0.39104947659621503,6,263504.6534520896,28,14,0,1,1,1,1,Fileless
7,2,3,15.496813059801893,35.296312724608526,2.5562098211741904,1.6040442453916022,1,3.976816847689393,2.251625727090582,0,130.15014101539825,4,3,0,0,0,5,0,Benign
1,0,2,22.701719876177037,20.276923534774326,2.0535401785869625,2.2621489823910164,0,2.5815595506778686,2.9047477258111694,1,2663.0559598487234,0,3,0,0,0,2,0,Benign
184,129,10,96.15479639526784,53.57900841114704,7.869525347656988,7.9819623724180655,36,22.132031592614837,0.20471548932325295,3,249080.6077159017,10,5,1,0,0,15,1,WannaCry
7,2,0,34.992966945306875,47.21404696470821,0.5904862285084027,3.641255042110533,0,2.920644019373247,2.9147464548351576,0,4711.988611404,0,3,0,0,0,5,0,Benign
1,2,1,14.259278473468745,38.39452741527026,2.5670425371871985,2.9806733410568134,0,2.863401857183238,1.5031692082424701,1,3510.9349784148867,0,1,0,0,0,1,0,Benign
5,0,0,34.38916581527672,13.191549601305677,3.546947608850072,2.422481748075241,0,3.4472301838574935,2.8050018795831537,0,3434.370477881703,1,3,0,0,0,1,0,Benign
4,1,3,5.331953475837229,29.479762421931408,1.3295119217453668,3.644959904484831,0,0.9792200539392524,1.2029848735122564,0,770.6099210632128,4,3,0,0,0,5,0,Benign
8,6,12,53.30027465608014,76.54775391680198,5.711738916596373,7.861066291682189,25,26.031502881973577,0.23565310167690123,8,357991.4157735916,29,23,1,0,1,10,1,Fileless
1,1,0,28.846427641701837,31.49228718531751,1.2639281221608116,3.944889259928752,0,2.8841833452043133,3.6036047621862224,1,7.14402083487109,2,1,0,0,0,4,0,Benign
1,5,3,85.37499875413842,58.95424592631905,6.800553392807131,7.803819985467328,42,11.521062922076394,0.45451295084174076,5,405599.2413606977,7,8,1,1,1,10,1,Fileless
113,79,15,71.4053858940503,41.01075254895508,7.93496431007811,7.9478900099352146,46,33.550364908930774,0.43242455616866815,7,286516.1351348794,25,20,1,0,1,11,1,WannaCry
7,2,0,3.3966968475434727,31.276582240044164,2.768692400740806,4.711846484861825,1,0.02817421407522991,3.067076563143958,0,3482.7281103308933,4,1,0,0,0,5,0,Benign
3,2,0,5.808431474478444,15.598648524349663,1.2131730465462094,2.8766798153615465,0,2.5297402060998198,2.6527243893700616,1,3249.998512618478,4,1,0,0,0,1,0,Benign
5,0,7,89.24924544663136,84.5566683689013,5.737347485119815,7.946134104985495,24,46.8062604857637,0.17893332039401108,7,369330.26329307194,10,22,1,1,1,1,1,Fileless
5,1,1,32.830006745746715,13.101243767639156,0.7883962766007198,2.51033046613352,1,0.09458720428072143,4.469224911835797,1,2467.5945747803944,4,0,0,0,0,5,0,Benign
1,1,2,32.610929664859434,22.14548359108249,0.8795567009570044,1.4627683673620973,0,3.078787003895474,2.739857732220848,0,1573.1615353344425,1,1,0,0,0,3,0,Benign
0,1,0,14.20538437888387,17.013408081771427,2.953480679047372,2.854875020738924,0,3.0426677773952915,3.0405891510370853,0,314.3755811989385,2,1,0,0,0,1,0,Benign
2,0,1,8.499964202093741,35.615765562833104,1.499459770877467,4.594391302675272,0,2.7041362932649444,4.845166675132744,0,3936.276437703984,2,3,0,0,0,1,0,Benign
5,0,2,24.683124355207426,33.16283021972514,2.934076392841561,4.482103592299547,1,3.1415647000687086,3.807218368172012,0,1645.3624071489792,3,1,0,0,0,2,0,Benign
0,1,1,34.330678507875206,46.78487526531269,2.502666560890875,2.396016675719467,0,0.6738664209361418,2.5289436234997935,1,3301.005342779958,4,1,0,0,0,3,0,Benign
80,147,8,72.82413780751007,82.73378380783093,7.22054275872287,7.519459624070412,76,14.933490927968275,0.22190890144408051,4,423082.6766652355,13,42,0,1,1,11,1,Ryuk
3,0,2,31.857303226796652,58.611068548350275,4.13103996496189,1.9444379906697575,0,0.45999810663929575,3.404558377925385,1,3805.048151835512,2,0,0,0,0,5,0,Benign
8,1,3,43.21619982511205,48.968163252385914,4.255086444057559,2.984686850154371,1,0.6184529760793356,0.798971424476396,1,3701.841838984896,3,1,0,0,0,3,0,Benign
0,2,1,12.204508918474316,48.69803999116051,3.445383450757307,3.560274868435146,1,1.8852622300810462,1.6908137057877426,0,3763.738996406739,2,3,0,0,0,1,0,Benign
4,0,3,4.760405897906017,33.09322295000848,4.4419850855683425,5.315680974012611,0,2.3619661352937906,4.586143935400945,1,3528.4490221355063,3,3,0,0,0,1,0,Benign
60,41,7,89.64460591215531,77.2810573700893,7.286229035066506,7.590184085497759,15,52.75255721945398,0.12487982222562408,6,122926.6314006542,22,34,1,0,1,11,1,Cerber
4,0,3,33.023514557562734,27.567950716589042,2.845450018103915,4.053237388623829,0,3.2367228268055355,4.792651148128127,1,1458.4683046007935,5,2,0,0,0,5,0,Benign
0,0,3,12.908963689819863,48.15871928048694,1.200791416952645,2.9016215591676042,1,3.058978616539651,2.783962181447063,0,602.858883611696,1,1,0,0,0,4,0,Benign
5,2,0,13.08841015256437,37.16466801855376,2.575330703393037,1.850909699615062,0,2.569510847431108,1.892646801137896,1,62.71260348416963,5,2,0,0,0,1,0,Benign
172,287,17,83.46300019276906,49.76779514530267,7.971216899689112,7.921424018460371,72,59.94941823528957,0.307369477613244,3,265719.1193679213,8,30,1,1,1,15,1,LockBit
1,1,3,2.528498429693849,55.31336986449151,2.1674791334577495,2.0374245647691103,0,0.010526576085938988,0.5760443248305053,0,2382.846097345047,1,1,0,0,0,4,0,Benign
55,26,3,43.67934936695373,72.18662477686075,7.399379038870469,7.574503467190188,16,24.027079957040627,0.32797166601804917,6,258469.38823076722,8,47,1,0,1,2,1,Polymorphic
8,0,3,39.844586689875406,27.454849324704103,0.8247783632812973,1.1917597976687355,0,1.8740726536203,1.4523450530312494,0,2582.9893558532362,4,2,0,0,0,5,0,Benign
1,0,2,19.674753564708293,52.73369351251509,0.580020657704674,2.1589095260826254,1,0.8133626148669313,2.678931712934112,0,2494.212696230149,4,1,0,0,0,3,0,Benign
2,0,2,38.562845672587045,35.74912018479029,3.2224957136109458,2.273562113864263,0,2.509488482680379,0.9278954526809138,0,2110.5729685591914,3,0,0,0,0,2,0,Benign
87,50,8,96.91312024825035,41.27013203072359,7.664222170065239,7.712288089970927,10,28.18381826465652,0.1545130360604207,8,220611.06714756755,28,47,1,1,1,2,1,WannaCry
181,111,15,95.23497227554874,45.9438304764287,7.973924390444903,7.944350729917764,33,38.9906857140349,0.38555105699040704,8,419188.7181404945,14,37,1,1,1,3,1,WannaCry
0,0,1,31.64156935460356,48.50196578410616,2.1560027315388997,3.7457691293889326,1,0.7789851451047718,1.6845671244629885,0,3482.350753536414,2,3,0,0,0,4,0,Benign
3,2,1,39.07768436217639,42.13667726351522,3.992736368002529,4.800458886736184,0,2.8452126895157046,2.144514275094304,1,4439.644020799278,0,3,0,0,0,3,0,Benign
13,12,6,32.53292145884967,81.74912481038211,7.451645034754704,7.2653830702719775,5,50.269449092260196,0.42680200308382227,3,381888.7439838794,20,43,0,0,1,11,1,SlowBurn
176,169,18,95.50950141295293,47.50758866801597,7.656046360359568,7.872649863408148,33,14.840863697392876,0.3597413689486255,5,484806.4967345651,26,7,0,1,1,3,1,WannaCry
4,1,1,44.4151387888679,59.597818540157604,4.263009810580025,3.137351672756054,1,1.3449205432823943,4.398327320097914,0,357.1935737615289,1,0,0,0,0,2,0,Benign
154,126,19,84.41621398901681,70.97385260475487,7.837639823572427,7.941235340295236,55,23.77837143377802,0.38147587550009304,6,204514.98149645026,25,7,1,1,1,7,1,WannaCry
6,0,2,14.82014775937003,55.08220888851547,2.3654564753304452,5.209049388959507,1,1.7582133843049093,0.6600781266531789,0,1543.8368300165912,0,3,0,0,0,1,0,Benign
2,0,2,41.352582499023704,35.85241773450666,3.2133048185250526,4.243079126220918,0,2.964431188075539,1.8695503632281825,0,246.96038090437798,2,2,0,0,0,2,0,Benign
70,27,0,85.44207253812372,90.07031445081935,7.223252719427477,7.288813403268792,54,52.10335359987188,0.054967977419706056,6,25507.081764537084,11,41,1,1,1,8,1,Cerber
